Cliente,Empréstimo,ValorDoBem,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS,Risco_Atrasos,Historico_Risco,Alavancagem,Finalidade_Reforma,Emprego_Comissionado,Emprego_Geral,Emprego_Gerente,Emprego_Outros,Emprego_Professional
,17584.0,272552.0,3.75,1.0,1.0,149.6,1.0,14.0,,1.0,149.59985040014962,0.0645161287955468,True,False,False,False,True,False
,54950.0,218330.48,5.0,0.0,0.0,110.0,2.0,49.0,30.5,0.0,110000000.0,0.2516826773262136,False,False,False,False,True,False
,68452.0,80277.24,8.0,0.0,0.0,116.4,1.0,19.0,21.8,0.0,116400000.00000001,0.8526949749057767,False,False,False,False,False,True
,32028.0,287755.88,1.0,0.0,0.0,107.0,1.0,33.0,37.4,0.0,107000000.0,0.11130267742468833,False,False,False,False,True,False
,15700.0,338931.60000000003,6.5,5.0,3.0,124.3,5.0,30.0,,15.0,41.433319522226824,0.04632203062115769,True,False,False,True,False,False
,43018.0,246329.86,12.25,0.0,0.0,273.8,5.0,37.0,41.6,0.0,273800000.0,0.17463574990609848,False,False,True,False,False,False
,33912.0,257913.32,2.0,0.0,0.0,90.8,0.0,6.0,37.8,0.0,90800000.0,0.13148603518621668,True,False,False,False,True,False
,31400.0,185260.0,24.75,0.0,1.0,233.9,1.0,30.0,,0.0,233.89976610023393,0.1694915245088442,False,False,True,False,False,False
,65312.0,388901.56,0.25,0.0,0.0,312.2,1.0,20.0,41.2,0.0,312200000.0,0.1679396704710064,True,False,False,True,False,False
,76302.0,308828.42,9.0,1.0,0.0,129.1,3.0,26.0,37.4,0.0,129100000.0,0.24706922942173126,False,False,False,False,False,True
,34540.0,336749.3,5.25,0.0,0.0,118.0,0.0,25.0,26.9,0.0,118000000.0,0.10256888402568652,True,False,False,False,False,True
,156372.0,320917.42,8.5,0.0,0.0,210.1,3.0,36.0,40.3,0.0,210100000.0,0.48726553863213307,True,False,False,False,False,False
,49612.0,189125.34,3.5,0.0,0.0,194.0,0.0,13.0,29.1,0.0,194000000.0,0.26232338690138834,False,False,False,False,True,False
,162024.0,255071.62,2.5,1.0,0.0,269.3,7.0,13.0,38.2,0.0,269300000.0,0.6352098260276474,True,False,False,False,True,False
,56206.0,296692.32,1.5,0.0,0.0,164.4,3.0,19.0,31.0,0.0,164400000.0,0.18944204491224428,False,False,True,False,False,False
,44902.0,314000.0,30.25,,1.0,335.7,2.0,50.0,,,335.6996643003357,0.142999999544586,False,False,True,False,False,False
,56834.0,676820.72,10.25,7.0,2.0,139.3,9.0,40.0,32.3,14.0,69.64996517501741,0.08397201538987752,False,False,False,True,False,False
,67196.0,512143.42,6.75,1.0,0.0,174.9,0.0,40.0,19.6,0.0,174900000.0,0.13120543434648554,False,False,False,False,False,True
,33598.0,212455.54,27.0,0.0,2.0,190.6,0.0,23.0,38.6,0.0,95.29995235002382,0.15814132143533974,True,False,False,False,True,False
,32656.0,243550.96,4.5,2.0,3.0,190.5,2.0,28.0,40.7,6.0,63.499978833340386,0.1340828213771655,False,False,True,False,False,False
,65626.0,184493.84,,0.0,0.0,223.6,0.0,12.0,38.4,0.0,223600000.0,0.3557083512614386,False,False,False,False,True,False
,70650.0,272778.08,24.75,0.0,0.0,257.6,1.0,6.0,26.9,0.0,257600000.00000003,0.2590017487512129,True,False,False,False,True,False
,31400.0,489840.0,5.75,0.0,1.0,421.2,1.0,44.0,,0.0,421.19957880042125,0.06410256397169982,True,False,False,False,False,True
,96712.0,550115.4400000001,13.25,0.0,0.0,159.1,2.0,30.0,41.4,0.0,159100000.0,0.17580310020783435,False,False,False,True,False,False
,97968.0,252927.0,21.0,1.0,0.0,119.0,0.0,14.0,35.4,0.0,119000000.0,0.38733705619670084,False,False,False,True,False,False
,47100.0,282600.0,6.0,0.0,0.0,132.3,2.0,21.0,,0.0,132300000.00000001,0.16666666607690495,False,False,False,False,False,True
,42704.0,411588.06,10.75,0.0,0.0,176.6,2.0,32.0,27.0,0.0,176600000.0,0.10375422429952359,True,False,False,False,False,True
,68138.0,210452.22,25.0,0.0,0.0,296.2,1.0,33.0,32.3,0.0,296200000.0,0.32376945073913,False,False,False,False,True,False
,48984.0,412941.4,2.25,0.0,2.0,124.2,1.0,17.0,38.6,0.0,62.09996895001552,0.11862215772353618,False,False,False,False,False,False
,12246.0,372849.88,2.25,0.0,0.0,87.9,0.0,13.0,29.3,0.0,87900000.00000001,0.03284431784490767,True,False,True,False,False,False
,64684.0,307996.32,2.5,1.0,0.0,126.9,0.0,20.0,34.5,0.0,126900000.00000001,0.21001549560716992,False,False,False,False,False,True
,70336.0,321454.36,14.0,0.0,0.0,139.6,0.0,14.0,34.1,0.0,139600000.0,0.2188055554175543,True,False,True,False,False,False
,150720.0,333075.5,8.5,0.0,0.0,205.1,2.0,35.0,36.6,0.0,205100000.0,0.4525100151391801,True,False,False,False,False,False
,32970.0,224155.18,3.5,0.0,2.0,307.1,0.0,10.0,31.2,0.0,153.54992322503838,0.1470856031652465,False,False,False,False,True,False
,58404.0,250308.24,,0.0,0.0,241.4,0.0,50.0,40.1,0.0,241400000.00000003,0.23332831458793243,True,False,False,False,True,False
,56206.0,309676.22000000003,1.75,0.0,0.0,84.9,0.0,17.0,27.4,0.0,84900000.00000001,0.18149924401202247,False,False,False,True,False,False
,54322.0,360804.84,17.75,0.0,0.0,250.0,4.0,29.0,37.5,0.0,250000000.0,0.15055784686658347,False,False,False,True,False,False
,57148.0,280524.46,0.0,3.0,0.0,105.2,2.0,19.0,36.3,0.0,105200000.00000001,0.20371842012023328,False,True,False,False,False,False
,46472.0,194636.04,7.25,0.0,0.0,251.8,0.0,16.0,21.0,0.0,251800000.00000003,0.23876359055207047,False,False,False,False,False,True
,52124.0,138678.1,20.0,0.0,1.0,208.3,2.0,16.0,28.6,0.0,208.29979170020832,0.37586323741194005,False,False,False,False,False,True
,62486.0,221658.88,,0.0,0.0,244.9,0.0,21.0,40.4,0.0,244900000.00000003,0.2819016306411833,False,False,True,False,False,False
,88862.0,320430.72000000003,12.25,0.0,0.0,281.0,1.0,30.0,38.9,0.0,281000000.0,0.2773204757729831,False,False,False,False,False,True
,39250.0,373386.82,2.25,0.0,0.0,158.1,1.0,22.0,34.9,0.0,158100000.0,0.10511886813487721,True,False,True,False,False,False
,43018.0,254553.52,0.0,0.0,0.0,110.6,3.0,10.0,38.8,0.0,110600000.0,0.1689939303569877,False,False,False,False,True,False
,28260.0,162780.74000000002,10.0,0.0,0.0,212.3,0.0,24.0,30.4,0.0,212300000.00000003,0.17360776112943238,False,False,True,False,False,False
,31400.0,321457.5,10.25,0.0,0.0,150.8,1.0,13.0,,0.0,150800000.00000003,0.0976800973762314,False,False,True,False,False,False
,66568.0,319617.46,18.75,0.0,0.0,625.2,1.0,25.0,19.4,0.0,625200000.0000001,0.20827397787256685,True,False,False,False,False,True
,135334.0,203635.28,,0.0,0.0,323.1,0.0,19.0,15.6,0.0,323100000.00000006,0.6645901404482065,True,False,True,False,False,False
,40506.0,168800.12,22.5,0.0,0.0,120.5,0.0,23.0,37.7,0.0,120500000.0,0.2399642829639915,True,False,False,False,True,False
,75674.0,320587.72000000003,18.75,1.0,0.0,199.1,1.0,12.0,41.8,0.0,199100000.0,0.23604771812205494,False,False,False,False,True,False
,48670.0,253828.18,1.25,0.0,0.0,129.2,3.0,11.0,37.9,0.0,129200000.0,0.19174387890365888,False,False,False,False,True,False
,66882.0,295725.2,1.5,0.0,0.0,140.4,1.0,21.0,34.5,0.0,140400000.0,0.22616266646818511,False,False,True,False,False,False
,23864.0,126670.74,3.0,0.0,0.0,266.7,1.0,27.0,43.3,0.0,266700000.0,0.18839394016018268,True,False,False,False,True,False
,50240.0,314706.5,0.0,0.0,0.0,131.8,0.0,24.0,40.8,0.0,131800000.00000001,0.15964080767432257,False,False,False,False,True,False
,39878.0,407421.28,8.75,0.0,0.0,182.6,2.0,33.0,28.5,0.0,182600000.0,0.09787903052614474,True,False,False,False,False,True
,30144.0,152685.64,20.5,0.0,1.0,229.1,0.0,18.0,35.6,0.0,229.09977090022912,0.19742524446028295,True,False,False,True,False,False
,121204.0,659243.0,4.75,0.0,0.0,151.6,0.0,32.0,35.6,0.0,151600000.0,0.1838532981254965,True,False,False,False,False,True
,74104.0,319268.92,1.5,1.0,0.0,128.4,0.0,19.0,35.2,0.0,128400000.00000001,0.23210527278350407,False,False,False,False,False,True
,40506.0,316455.48000000004,5.25,0.0,0.0,117.9,1.0,26.0,28.0,0.0,117900000.00000001,0.12799904704447193,True,False,False,False,False,True
,29516.0,95628.7,18.75,0.0,0.0,196.5,0.0,16.0,37.0,0.0,196500000.0,0.3086521064423954,True,False,True,False,False,False
,129996.0,1481536.78,1.75,0.0,0.0,294.7,4.0,15.0,40.8,0.0,294700000.0,0.08774402476343246,True,False,False,False,False,True
,62800.0,565200.0,22.5,0.0,0.0,222.4,1.0,25.0,,0.0,222400000.00000003,0.11111111091452386,False,False,False,False,False,True
,74104.0,549500.0,2.5,0.0,0.0,195.0,0.0,37.0,,0.0,195000000.0,0.13485714261172493,False,False,False,False,True,False
,17898.0,111347.54,0.75,1.0,0.0,23.2,8.0,6.0,31.4,0.0,23200000.0,0.16073996640841848,False,False,False,False,True,False
,26690.0,247994.06,18.5,0.0,0.0,204.1,1.0,16.0,35.8,0.0,204100000.0,0.10762354506546026,True,False,False,False,True,False
,37680.0,281972.0,30.15,0.0,5.0,222.2,1.0,16.0,,0.0,44.43999111200177,0.13363028905838067,True,False,False,False,False,True
,30772.0,230978.4,4.75,0.0,0.0,87.0,1.0,14.0,26.3,0.0,87000000.0,0.13322457799852896,False,False,True,False,False,False
,48670.0,328528.78,3.5,0.0,0.0,11.9,1.0,37.0,61.6,0.0,11900000.0,0.14814531576763132,False,True,False,False,False,False
,84152.0,663796.0,6.5,0.0,0.0,185.8,1.0,25.0,37.8,0.0,185800000.00000003,0.1267738881723091,True,False,False,False,False,True
,97340.0,184716.78,0.5,0.0,0.0,94.3,0.0,6.0,35.3,0.0,94300000.0,0.5269689059815308,False,False,False,False,True,False
,72534.0,564433.84,6.75,0.0,0.0,331.0,0.0,16.0,45.9,0.0,331000000.0,0.12850753220517833,True,False,False,True,False,False
,76930.0,337735.26,18.75,0.0,0.0,197.8,0.0,12.0,41.2,0.0,197800000.00000003,0.22778196085365218,False,False,False,False,True,False
,21666.0,214399.2,1.5,0.0,0.0,64.7,7.0,24.0,,0.0,64700000.00000001,0.10105448107523497,False,False,False,False,True,False
,48356.0,174021.94,2.25,0.0,0.0,83.2,2.0,9.0,36.7,0.0,83200000.0,0.27787300682963884,False,False,True,False,False,False
,101422.0,941120.8,28.0,0.0,0.0,172.1,0.0,23.0,40.3,0.0,172100000.0,0.10776724931829447,False,False,False,False,True,False
,72534.0,361341.78,24.5,0.0,0.0,255.8,0.0,28.0,37.8,0.0,255800000.00000003,0.20073515938086328,False,False,False,False,True,False
,34854.0,323219.04000000004,9.0,0.0,0.0,215.7,0.0,20.0,19.1,0.0,215700000.0,0.10783399360435575,False,False,False,False,True,False
,73476.0,377340.08,2.0,0.0,0.0,202.9,1.0,25.0,34.4,0.0,202900000.0,0.19472089952723576,False,False,False,False,False,False
,15700.0,28574.0,1.25,0.0,0.0,57.5,2.0,8.0,,0.0,57500000.0,0.5494505302215115,True,False,False,False,True,False
,40506.0,322251.92,20.5,0.0,0.0,119.1,3.0,24.0,27.5,0.0,119100000.0,0.12569669057147376,True,False,False,False,True,False
,75360.0,367276.38,2.75,0.0,0.0,173.5,5.0,22.0,59.0,0.0,173500000.0,0.20518607756592985,False,False,False,False,False,False
,46786.0,368651.7,2.0,0.0,0.0,135.5,1.0,22.0,35.5,0.0,135500000.0,0.1269111192843784,True,False,True,False,False,False
,43960.0,207192.9,5.25,0.0,0.0,217.9,3.0,18.0,35.1,0.0,217900000.00000003,0.21216943142274938,True,False,False,False,False,True
,109272.0,514960.0,11.5,0.0,1.0,209.4,2.0,35.0,,0.0,209.39979060020943,0.21219512153915815,False,False,True,False,False,False
,94200.0,885480.0,5.75,0.0,1.0,212.0,0.0,30.0,,0.0,211.99978800021202,0.10638297860326265,False,False,False,False,False,True
,81640.0,171327.82,24.75,0.0,0.0,128.1,0.0,11.0,23.6,0.0,128100000.0,0.4765133854121684,False,False,False,False,True,False
,31086.0,207240.0,29.25,1.0,3.0,191.4,1.0,25.0,,3.0,63.799978733340424,0.14999999927620153,True,False,False,False,True,False
,60916.0,238954.0,1.0,0.0,0.0,225.7,0.0,11.0,34.3,0.0,225700000.0,0.25492772560857857,False,False,True,False,False,False
,83838.0,552941.4400000001,1.0,0.0,0.0,195.8,0.0,33.0,38.5,0.0,195800000.00000003,0.1516218423570824,False,False,False,False,True,False
,27318.0,229436.66,14.0,0.0,0.0,243.1,3.0,32.0,37.9,0.0,243100000.0,0.11906554027126467,False,False,False,False,False,True
,51496.0,297439.64,1.75,0.0,0.0,178.8,1.0,30.0,34.0,0.0,178800000.00000003,0.17313092440156624,False,False,False,False,True,False
,49612.0,433856.94,13.0,0.0,0.0,118.9,4.0,20.0,36.1,0.0,118900000.00000001,0.11435105748371559,True,False,False,False,False,True
,69080.0,344772.0,1.25,1.0,0.0,319.5,4.0,41.0,,0.0,319500000.0,0.20036429814380433,False,False,False,False,False,True
,52124.0,304225.18,14.5,0.0,0.0,266.3,0.0,22.0,28.7,0.0,266300000.00000003,0.17133361488574478,True,False,False,False,True,False
,68766.0,436792.84,,0.0,0.0,204.7,0.0,19.0,29.0,0.0,204700000.0,0.1574338989681381,False,False,False,False,False,True
,51496.0,314244.92,,0.0,0.0,178.7,1.0,23.0,45.0,0.0,178700000.0,0.16387217917835498,True,False,True,False,False,False
,22294.0,170746.92,5.0,0.0,0.0,86.0,0.0,17.0,22.9,0.0,86000000.0,0.13056750815436374,True,False,False,False,True,False
,90118.0,563485.56,1.75,1.0,0.0,226.0,1.0,19.0,42.1,0.0,226000000.0,0.15992956383846008,False,False,False,False,False,True
,105818.0,624034.18,20.0,0.0,0.0,190.7,1.0,23.0,35.3,0.0,190700000.0,0.1695708395819427,False,False,False,False,False,True
,16014.0,362170.74,7.75,0.0,0.0,180.7,1.0,29.0,28.3,0.0,180700000.0,0.04421671379577292,True,False,False,False,False,True
,82582.0,784287.2200000001,7.0,0.0,0.0,109.6,1.0,26.0,43.8,0.0,109600000.0,0.10529560827818203,False,False,False,False,True,False
,50240.0,242238.44,0.0,0.0,0.0,192.4,0.0,23.0,32.7,0.0,192400000.0,0.20739895696406005,False,False,True,False,False,False
,25748.0,297841.56,10.75,0.0,0.0,109.6,3.0,19.0,41.3,0.0,109600000.0,0.08644864710469335,True,False,False,False,False,True
,102992.0,136184.94,28.0,0.0,0.0,204.9,0.0,14.0,41.7,0.0,204900000.00000003,0.7562657019471779,False,False,False,False,True,False
,93572.0,912992.68,13.0,0.0,1.0,241.3,1.0,25.0,26.8,0.0,241.29975870024134,0.10248932105075659,False,False,False,False,False,True
,24806.0,168125.02000000002,8.5,0.0,0.0,206.4,1.0,21.0,31.5,0.0,206400000.00000003,0.1475449629832314,False,False,True,False,False,False
,49612.0,252634.98,3.5,0.0,1.0,138.5,0.0,8.0,28.4,0.0,138.4998615001385,0.1963781888146361,False,False,False,True,False,False
,98910.0,109900.0,1.9,2.0,0.0,86.3,2.0,14.0,,0.0,86300000.0,0.8999999918107371,False,False,False,False,True,False
,67824.0,599102.5800000001,0.0,1.0,4.0,314.9,2.0,18.0,37.0,4.0,78.72498031875492,0.11320932700171422,False,False,False,True,False,False
,22922.0,646780.3400000001,1.5,0.0,0.0,63.4,2.0,22.0,35.8,0.0,63400000.0,0.035440161901890574,False,False,False,False,False,True
,45530.0,407697.6,9.25,0.0,0.0,168.8,2.0,33.0,27.5,0.0,168800000.00000003,0.11167590853692565,True,False,False,False,False,True
,141928.0,495275.34,17.25,0.0,0.0,212.6,10.0,18.0,37.2,0.0,212600000.0,0.2865638327832679,False,False,False,False,True,False
,60602.0,398670.1,0.0,0.0,1.0,304.5,1.0,20.0,43.3,0.0,304.49969550030454,0.15201039618468906,True,False,False,True,False,False
,48042.0,320575.16000000003,0.0,0.0,2.0,34.6,1.0,10.0,39.1,0.0,17.299991350004323,0.14986189151442084,True,False,False,False,True,False
,94200.0,480834.48,10.0,0.0,0.0,164.2,1.0,16.0,31.8,0.0,164200000.0,0.19590941108069163,False,False,False,False,False,True
,132194.0,206853.78,18.75,0.0,0.0,202.9,1.0,31.0,41.2,0.0,202900000.0,0.6390697784731332,False,False,False,False,True,False
,55264.0,317714.62,21.0,0.0,0.0,232.1,1.0,24.0,38.1,0.0,232100000.0,0.17394226248089478,True,False,False,False,False,True
,24492.0,157970.26,11.0,0.0,0.0,233.2,0.0,33.0,35.9,0.0,233200000.0,0.15504184043856203,False,False,False,False,True,False
,95142.0,573326.3200000001,1.75,1.0,0.0,251.3,1.0,18.0,38.4,0.0,251300000.00000003,0.16594737850872188,False,False,False,False,False,True
,35482.0,253338.34,6.0,0.0,0.0,119.1,0.0,32.0,29.7,0.0,119100000.0,0.14005775777934854,False,True,False,False,False,False
,50868.0,360340.12,7.0,0.0,0.0,300.4,2.0,19.0,34.6,0.0,300400000.0,0.14116662851428638,False,False,False,False,True,False
,93886.0,525328.28,0.0,0.0,0.0,239.2,1.0,22.0,34.0,0.0,239200000.0,0.178718723883057,False,False,False,True,False,False
,62172.0,213749.22,1.5,0.0,0.0,133.0,0.0,17.0,32.3,0.0,133000000.0,0.29086421793322,True,False,True,False,False,False
,59660.0,384904.34,10.0,0.0,,83.5,0.0,27.0,39.9,,,0.154999550914392,False,False,False,True,False,False
,50240.0,408200.0,8.0,0.0,0.0,104.6,0.0,14.0,,0.0,104600000.0,0.12307692277541175,False,False,False,False,False,True
,29516.0,374061.92,30.5,0.0,0.0,330.5,2.0,40.0,32.2,0.0,330500000.0,0.07890672197023765,True,False,True,False,False,False
,30458.0,221049.72,4.75,0.0,0.0,240.3,1.0,16.0,40.9,0.0,240300000.00000003,0.13778800471772593,True,False,False,False,True,False
,157314.0,269273.84,,0.0,0.0,350.8,0.0,6.0,22.2,0.0,350800000.0,0.584215679531975,True,False,False,False,True,False
,32656.0,239032.5,12.0,0.0,0.0,133.5,0.0,16.0,,0.0,133500000.0,0.13661740501137962,False,False,False,False,True,False
,112412.0,431341.8,12.75,0.0,0.0,72.1,0.0,35.0,42.9,0.0,72100000.0,0.2606100306981377,False,False,False,False,True,False
,76302.0,308724.8,1.25,0.0,0.0,188.3,0.0,27.0,31.5,0.0,188300000.00000003,0.2471521554240147,False,False,False,False,False,True
,50554.0,205742.22,2.0,0.0,0.0,112.9,0.0,17.0,29.0,0.0,112900000.00000001,0.24571524383417637,True,False,True,False,False,False
,60916.0,688602.0,12.75,0.0,0.0,216.3,0.0,26.0,,0.0,216300000.00000003,0.08846329216519369,True,False,False,False,False,True
,69080.0,728269.62,2.0,0.0,0.0,297.9,0.0,25.0,34.4,0.0,297900000.0,0.09485497954060615,False,False,False,False,False,True
,64370.0,409443.44,0.5,0.0,0.0,308.6,3.0,21.0,32.6,0.0,308600000.00000006,0.1572134110703705,True,False,False,False,True,False
,27318.0,220566.16,8.25,0.0,0.0,109.8,0.0,19.0,31.9,0.0,109800000.0,0.12385399408570202,True,False,False,False,True,False
,66882.0,487485.0,16.75,0.0,0.0,188.4,0.0,24.0,,0.0,188400000.0,0.13719806735140966,False,False,False,True,False,False
,48042.0,211457.02,4.25,0.0,0.0,59.3,6.0,22.0,41.9,0.0,59300000.0,0.22719510457872197,False,False,False,False,True,False
,70336.0,379867.78,23.25,0.0,0.0,235.3,0.0,28.0,41.7,0.0,235300000.00000003,0.18515916199800056,False,False,False,False,True,False
,36110.0,274897.58,18.25,0.0,0.0,194.4,0.0,16.0,34.4,0.0,194400000.0,0.13135801293209634,True,False,False,False,True,False
,33912.0,263389.48,4.0,1.0,2.0,173.9,3.0,31.0,36.6,2.0,86.94995652502173,0.12875229440161282,False,False,True,False,False,False
,50554.0,287536.08,3.25,0.0,0.0,167.8,0.0,26.0,23.9,0.0,167800000.00000003,0.1758179350020424,False,False,True,False,False,False
,127170.0,357237.8,14.0,0.0,0.0,190.0,0.0,22.0,39.1,0.0,190000000.0,0.3559813649172026,False,False,False,True,False,False
,63428.0,227552.66,8.75,0.0,0.0,122.9,2.0,5.0,19.5,0.0,122900000.00000001,0.2787398737560797,True,False,True,False,False,False
,196878.0,652501.42,9.5,0.0,0.0,306.9,2.0,26.0,38.4,0.0,306900000.0,0.3017280785354795,False,False,False,False,False,True
,98282.0,240599.36,,,,287.8,0.0,15.0,38.4,,,0.40848820043208683,False,False,False,False,True,False
,51496.0,268231.36,10.75,0.0,1.0,175.3,0.0,14.0,27.9,0.0,175.29982470017532,0.1919835167969043,True,False,False,False,False,True
,31714.0,229486.9,5.5,0.0,1.0,254.4,1.0,16.0,37.7,0.0,254.39974560025442,0.13819525150152254,True,False,False,False,True,False
,52438.0,92275.18,13.25,,,82.3,2.0,8.0,35.4,,,0.5682784843304723,False,False,False,False,True,False
,38622.0,229292.22,11.25,3.0,1.0,252.9,1.0,28.0,34.9,3.0,252.89974710025294,0.1684400797879663,True,False,True,False,False,False
,59660.0,147664.78,19.5,0.0,0.0,160.7,4.0,32.0,52.5,0.0,160700000.0,0.4040232179669166,True,False,False,True,False,False
,84466.0,405719.4,0.5,1.0,0.0,187.6,3.0,39.0,36.7,0.0,187600000.0,0.2081882202128165,False,False,False,False,False,True
,32028.0,248060.0,14.5,0.0,0.0,114.9,0.0,23.0,,0.0,114900000.00000001,0.12911392353013817,False,False,True,False,False,False
,119006.0,856824.36,3.0,0.0,0.0,251.7,0.0,31.0,31.4,0.0,251700000.0,0.13889194263933866,False,False,False,False,False,True
,34540.0,229920.22,7.75,0.0,2.0,199.6,0.0,21.0,40.4,0.0,99.79995010002494,0.1502260212249883,True,False,False,True,False,False
,47100.0,261876.0,5.5,0.0,0.0,123.0,0.0,13.0,,0.0,123000000.0,0.1798561144211149,True,False,False,False,False,True
,84152.0,522508.56,1.25,0.0,0.0,246.7,2.0,23.0,35.5,0.0,246700000.0,0.16105382051338293,False,False,False,True,False,False
,54008.0,213915.64,4.5,0.0,0.0,112.4,0.0,17.0,32.2,0.0,112400000.00000001,0.25247335700899026,True,False,True,False,False,False
,56834.0,290195.66000000003,8.75,0.0,0.0,166.0,1.0,20.0,31.0,0.0,166000000.0,0.1958471736074648,False,False,False,False,False,True
,65626.0,641162.88,13.75,0.0,0.0,183.9,0.0,21.0,36.6,0.0,183900000.0,0.1023546464474758,True,False,False,False,False,True
,77558.0,514727.64,15.5,0.0,1.0,171.9,1.0,26.0,30.9,0.0,171.89982810017193,0.15067774454335162,False,False,False,True,False,False
,37366.0,348232.28,17.25,0.0,1.0,199.0,2.0,15.0,40.0,0.0,198.99980100019903,0.10730194194719127,False,False,False,False,True,False
,47100.0,371462.0,1.15,,3.0,266.1,1.0,30.0,,,88.6999704333432,0.1267962803010906,False,False,True,False,False,False
,37680.0,169462.66,5.25,0.0,0.0,278.1,0.0,18.0,66.5,0.0,278100000.00000006,0.2223498662044496,False,False,False,False,True,False
,31400.0,348540.0,7.0,0.0,1.0,93.0,3.0,17.0,,0.0,92.999907000093,0.09009008983161161,False,False,False,False,True,False
,34540.0,341170.42000000004,15.25,0.0,0.0,208.6,2.0,15.0,38.7,0.0,208600000.0,0.10123972617192391,False,False,False,False,True,False
